%-------
%  /data/instrument/database_active/output/station_average/mlo_av.csv
% From Archive Dated 16-Dec-2022 17:43:43
%
% Aspirated and Non-aspirated sample mean flask results for Station MLO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
2013-01-23, 06:25, 2013.0610, UTC,MLO,  395.38, 2,0.04,  395.38, 2,0.03,  395.28, 2,0.00, -512.31, 2,4.00, -508.83, 2,1.47,   39.99, 2,26.74, -273.99, 4,4.02
2013-01-30, 04:58, 2013.0800, UTC,MLO,  396.38, 2,0.04,  396.38, 2,0.09,  396.30, 2,0.11, -529.56, 2,1.99, -529.11, 2,9.28,   11.36, 2,7.95, -285.96, 4,2.09
2013-02-05, 19:21, 2013.0981, UTC,MLO,  397.38, 2,0.11,  397.37, 2,0.11,  397.28, 2,0.16, -536.06, 2,0.02, -529.25, 2,2.17,   25.20, 2,1.35, -287.31, 4,0.13
2013-02-12, 19:14, 2013.1173, UTC,MLO,  395.88, 2,0.06,  395.92, 2,0.07,  395.79, 2,0.11, -531.84, 2,0.69, -522.07, 2,0.47,   13.32, 2,4.78, -290.68, 4,0.76
2013-02-20, 07:52, 2013.1379, UTC,MLO,  397.21, 2,0.08,  397.19, 2,0.10,  397.09, 2,0.14, -542.92, 2,1.90, -536.08, 2,3.61,   13.83, 2,4.84, -295.10, 4,2.00
2013-02-26, 20:18, 2013.1557, UTC,MLO,  396.23, 1,0.00,  396.21, 1,0.00,  396.19, 1,0.00, -533.90, 1,0.00, -524.89, 1,0.00,   -3.38, 1,0.00, -291.22, 2,0.00
2013-03-05, 19:20, 2013.1748, UTC,MLO,  398.18, 2,0.07,  398.25, 2,0.06,  398.13, 2,0.14, -543.96, 2,1.52, -539.85, 2,2.14,   21.17, 2,0.52, -290.55, 4,1.58
2013-03-12, 19:20, 2013.1940, UTC,MLO,  396.88, 2,0.13,  396.90, 2,0.11,  396.77, 2,0.17, -533.88, 2,7.49, -529.32, 2,1.26,   11.37, 2,5.94, -287.55, 4,7.59
2013-03-19, 19:58, 2013.2132, UTC,MLO,  398.46, 2,0.21,  398.48, 2,0.19,  398.37, 2,0.19, -548.78, 2,3.90, -541.43, 2,6.00,   26.13, 2,2.42, -294.21, 4,4.09
2013-03-26, 19:02, 2013.2323, UTC,MLO,  397.88, 2,0.13,  397.88, 2,0.06,  397.80, 2,0.16, -532.03, 2,8.22, -530.11, 2,1.50,   30.32, 2,10.34, -280.60, 4,8.29
2013-04-02, 19:10, 2013.2515, UTC,MLO,  398.73, 2,0.15,  398.68, 2,0.19,  398.64, 2,0.16, -550.78, 2,2.68, -548.61, 2,1.44,   23.39, 2,8.93, -295.16, 4,2.87
2013-04-09, 19:49, 2013.2708, UTC,MLO,  398.43, 2,0.06,  398.41, 2,0.03,  398.34, 2,0.15, -545.86, 2,3.50, -538.95, 2,0.77,   17.57, 2,10.20, -291.63, 4,3.53
2013-04-16, 06:36, 2013.2884, UTC,MLO,  397.41, 2,0.25,  397.38, 2,0.30,  397.33, 2,0.28, -527.67, 2,2.67, -525.29, 2,1.58,   34.54, 2,3.07, -278.85, 4,2.96
2013-04-23, 19:20, 2013.3091, UTC,MLO,  399.26, 2,0.15,  399.27, 2,0.11,  399.20, 2,0.20, -539.36, 2,3.96, -536.43, 2,2.43,   17.22, 2,7.30, -280.61, 4,4.07
2013-04-30, 18:32, 2013.3281, UTC,MLO,  399.64, 2,0.03,  399.64, 2,0.03,  399.53, 2,0.03, -544.90, 2,2.53, -538.75, 2,0.74,   28.21, 2,1.68, -284.21, 4,2.56
2013-05-07, 19:23, 2013.3474, UTC,MLO,  399.68, 2,0.03,  399.68, 2,0.02,  399.58, 2,0.01,     NaN, 0,0.00, -541.55, 2,0.79,   24.61, 2,4.60,     NaN, 2,0.02
2013-05-14, 19:12, 2013.3666, UTC,MLO,  399.53, 2,0.19,  399.53, 2,0.13,  399.43, 2,0.14,     NaN, 0,0.00, -534.75, 2,2.32,   32.27, 2,1.58,     NaN, 2,0.13
2013-05-21, 19:13, 2013.3858, UTC,MLO,  400.35, 1,0.00,  400.33, 1,0.00,  400.27, 1,0.00, -560.55, 1,0.00, -554.63, 1,0.00,   17.38, 1,0.00, -296.24, 2,0.00
2013-05-29, 07:46, 2013.4064, UTC,MLO,  400.31, 2,0.12,  400.26, 2,0.08,  400.30, 1,0.00, -553.41, 2,0.71, -547.10, 2,1.48,   17.98, 2,0.16, -289.44, 4,0.78
2013-06-04, 20:18, 2013.4242, UTC,MLO,  399.15, 2,0.04,  399.13, 2,0.06,  399.05, 2,0.08, -543.40, 2,2.81, -534.62, 2,2.76,    5.38, 2,3.73, -285.39, 4,2.87
2013-06-11, 19:20, 2013.4433, UTC,MLO,  397.95, 2,0.01,  397.96, 2,0.02,  397.87, 2,0.01, -530.78, 2,3.17, -524.15, 2,2.26,   32.67, 2,15.83, -278.94, 4,3.20
2013-06-18, 19:29, 2013.4625, UTC,MLO,  398.81, 2,0.01,  398.87, 2,0.03,  398.75, 2,0.06, -529.90, 2,1.39, -522.27, 2,2.52,   44.66, 2,7.02, -273.25, 4,1.41
2013-06-25, 19:20, 2013.4817, UTC,MLO,  399.55, 2,0.08,  399.52, 2,0.11,  399.46, 2,0.05, -541.70, 2,4.90, -534.17, 2,6.87,   26.68, 2,8.34, -281.62, 4,5.01
2013-07-02, 19:12, 2013.5008, UTC,MLO,  398.42, 2,0.03,  398.45, 2,0.01,  398.35, 2,0.03, -534.40, 2,5.11, -524.00, 2,2.04,   34.67, 2,0.21, -279.94, 4,5.12
2013-07-09, 19:01, 2013.5200, UTC,MLO,  398.16, 2,0.07,  398.15, 2,0.01,  398.06, 2,0.03, -532.85, 2,2.76, -523.41, 2,4.36,   31.03, 2,6.21, -279.95, 4,2.77
2013-07-16, 19:00, 2013.5392, UTC,MLO,  397.40, 2,0.06,  397.38, 2,0.02,  397.29, 2,0.01, -526.87, 2,1.49, -518.58, 2,0.04,   20.89, 2,1.68, -278.07, 4,1.51
2013-07-27, 14:12, 2013.5687, UTC,MLO,  396.95, 2,0.07,  396.91, 2,0.04,  396.90, 2,0.09, -527.25, 2,3.47, -519.58, 2,3.71,   22.74, 2,6.63, -280.88, 4,3.51
2013-07-30, 20:10, 2013.5776, UTC,MLO,  396.47, 2,0.04,  396.41, 2,0.02,  396.39, 2,0.01, -538.48, 2,4.09, -532.89, 2,5.09,  -29.98, 2,15.01, -294.72, 4,4.12
2013-08-06, 19:25, 2013.5967, UTC,MLO,  393.97, 2,0.06,  394.02, 2,0.17,  393.97, 2,0.16, -509.42, 2,2.93, -500.77, 2,4.38,   26.71, 2,4.48, -278.24, 4,3.10
2013-08-13, 19:12, 2013.6159, UTC,MLO,  395.27, 2,0.04,  395.26, 2,0.06,  395.25, 2,0.11, -523.03, 2,5.28, -516.11, 2,1.97,    2.79, 2,2.90, -285.32, 4,5.34
2013-08-19, 19:25, 2013.6324, UTC,MLO,  395.01, 2,0.03,  395.02, 2,0.06,  394.99, 2,0.04, -512.63, 2,1.80, -505.77, 2,3.38,   40.11, 2,1.21, -276.18, 4,1.87
2013-08-28, 05:51, 2013.6555, UTC,MLO,  394.95, 2,0.09,  394.94, 2,0.12,  394.95, 2,0.06, -521.81, 2,7.67, -513.33, 2,1.65,   21.18, 2,11.14, -285.82, 4,7.79
2013-09-03, 21:02, 2013.6736, UTC,MLO,  394.36, 2,0.01,  394.38, 2,0.05,  394.35, 2,0.04, -515.97, 2,4.48, -508.26, 2,0.06,   19.41, 2,1.70, -282.88, 4,4.53
2013-09-10, 18:08, 2013.6925, UTC,MLO,  393.79, 2,0.18,  393.79, 2,0.25,  393.80, 2,0.16,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.25
2013-09-17, 19:15, 2013.7118, UTC,MLO,  392.80, 2,0.04,  392.73, 2,0.00,  392.79, 2,0.07, -506.22, 2,0.08, -502.83, 2,4.07,   18.25, 2,2.58, -281.82, 4,0.08
2013-09-23, 19:16, 2013.7282, UTC,MLO,  393.29, 2,0.12,  393.22, 2,0.14,  393.24, 2,0.11, -513.01, 2,3.22, -505.46, 2,0.31,    3.75, 2,0.81, -286.04, 4,3.36
2013-09-30, 19:28, 2013.7474, UTC,MLO,  393.48, 2,0.02,  393.43, 2,0.03,  393.44, 2,0.05, -503.35, 2,0.92, -491.69, 2,2.03,   70.82, 2,2.76, -275.27, 4,0.95
2013-10-15, 21:41, 2013.7888, UTC,MLO,  393.86, 2,0.06,  393.82, 2,0.09,  393.80, 2,0.08, -506.47, 2,0.18, -501.08, 2,0.17,   36.94, 2,0.49, -276.32, 4,0.28
2013-10-22, 19:24, 2013.8077, UTC,MLO,  394.19, 2,0.15,  394.22, 2,0.18,  394.21, 2,0.16, -515.64, 2,1.22, -508.55, 2,1.46,   17.62, 2,0.49, -283.41, 4,1.40
2013-10-29, 19:30, 2013.8269, UTC,MLO,  394.26, 2,0.01,  394.23, 2,0.02,  394.24, 2,0.01, -516.09, 2,2.76, -510.45, 2,0.46,   24.05, 2,5.23, -283.84, 4,2.78
2013-11-05, 19:41, 2013.8461, UTC,MLO,  394.50, 2,0.05,  394.49, 2,0.04,  394.46, 2,0.02, -514.58, 2,1.90, -511.19, 2,0.40,   26.95, 2,0.91, -280.96, 4,1.94
2013-11-13, 06:39, 2013.8665, UTC,MLO,  395.90, 2,0.01,  395.90, 2,0.02,  395.88, 2,0.04, -527.91, 2,2.33, -522.42, 2,1.88,   16.12, 2,4.71, -286.84, 4,2.35
2013-11-19, 19:11, 2013.8844, UTC,MLO,  394.68, 2,0.01,  394.69, 2,0.05,  394.65, 2,0.02, -520.81, 2,5.30, -514.82, 2,2.09,   26.69, 2,1.64, -286.14, 4,5.35
2013-11-27, 05:15, 2013.9047, UTC,MLO,  396.31, 1,0.00,  396.30, 1,0.00,  396.35, 1,0.00, -528.09, 1,0.00, -526.47, 1,0.00,   23.02, 1,0.00, -284.94, 2,0.00
2013-12-04, 06:36, 2013.9240, UTC,MLO,  396.24, 2,0.01,  396.23, 2,0.01,  396.17, 2,0.04, -528.74, 2,1.03, -524.90, 2,1.53,   18.60, 2,6.99, -285.98, 4,1.04
2013-12-10, 18:59, 2013.9419, UTC,MLO,  396.28, 2,0.03,  396.24, 2,0.05,  396.23, 2,0.06, -536.53, 2,0.89, -528.80, 2,3.09,   11.41, 2,2.47, -293.72, 4,0.94
2013-12-17, 19:29, 2013.9611, UTC,MLO,  398.83, 2,0.16,  398.79, 2,0.11,  398.78, 2,0.13, -551.56, 2,2.42, -545.30, 2,1.32,   19.99, 2,6.48, -295.33, 4,2.53
2013-12-25, 05:08, 2013.9814, UTC,MLO,  397.25, 2,0.04,  397.25, 2,0.06,  397.22, 2,0.03, -542.17, 2,2.23, -533.83, 2,0.34,   13.28, 2,5.14, -294.04, 4,2.28
2013-12-31, 19:09, 2013.9994, UTC,MLO,  397.85, 2,0.05,  397.88, 2,0.12,  397.78, 2,0.03, -547.50, 2,1.41, -538.46, 2,0.54,   18.40, 2,7.96, -296.07, 4,1.53
2014-01-07, 19:16, 2014.0186, UTC,MLO,  397.51, 2,0.06,  397.50, 2,0.06,  397.44, 2,0.07, -542.43, 2,0.30, -534.29, 2,0.18,   18.20, 2,3.68, -292.95, 4,0.36
2014-01-14, 19:12, 2014.0378, UTC,MLO,  397.69, 2,0.08,  397.75, 2,0.04,  397.64, 2,0.04, -560.70, 2,4.45, -550.56, 2,1.00,  -39.31, 2,3.75, -309.97, 4,4.48
2014-01-22, 06:58, 2014.0583, UTC,MLO,  398.24, 2,0.11,  398.26, 2,0.06,  398.17, 2,0.13, -552.32, 2,1.41, -547.68, 2,0.93,   13.14, 2,0.11, -298.88, 4,1.47
2014-01-28, 19:12, 2014.0762, UTC,MLO,  399.46, 2,0.10,  399.50, 2,0.01,  399.43, 2,0.08, -565.04, 2,1.53, -559.59, 2,0.62,   13.61, 2,8.08, -305.08, 4,1.55
2014-02-04, 19:24, 2014.0954, UTC,MLO,  398.33, 2,0.01,  398.38, 2,0.09,  398.28, 2,0.00, -548.44, 2,1.49, -539.67, 2,0.71,   21.19, 2,4.77, -294.35, 4,1.58
2014-02-11, 18:59, 2014.1145, UTC,MLO,  397.88, 2,0.14,  397.89, 2,0.04,  397.83, 2,0.12, -549.41, 2,3.79, -538.78, 2,0.25,   28.02, 2,10.13, -297.91, 4,3.83
2014-02-19, 06:54, 2014.1350, UTC,MLO,  398.57, 2,0.00,  398.56, 2,0.05,  398.50, 2,0.01, -544.58, 2,2.41, -535.66, 2,1.22,   55.02, 2,6.11, -289.53, 4,2.46
2014-02-25, 18:43, 2014.1528, UTC,MLO,  397.67, 2,0.06,  397.70, 2,0.01,  397.64, 2,0.07, -552.09, 2,1.22, -542.84, 2,1.99,   -7.83, 2,9.01, -301.56, 4,1.22
2014-03-06, 19:39, 2014.1776, UTC,MLO,  399.12, 2,0.03,  399.11, 2,0.09,  399.05, 2,0.01, -556.77, 2,4.65, -549.80, 2,5.71,   30.29, 2,4.60, -298.89, 4,4.74
2014-03-11, 19:01, 2014.1912, UTC,MLO,  399.47, 2,0.18,  399.51, 2,0.12,  399.43, 2,0.19, -562.35, 2,0.37, -553.35, 2,0.08,   14.94, 2,1.35, -302.31, 4,0.49
2014-03-18, 19:20, 2014.2104, UTC,MLO,  401.25, 2,0.07,  401.37, 2,0.09,  401.22, 2,0.01, -576.39, 2,1.32, -569.07, 2,3.39,   18.49, 2,1.81, -306.65, 4,1.41
2014-03-25, 18:45, 2014.2295, UTC,MLO,  400.38, 2,0.07,  400.39, 2,0.02,  400.32, 2,0.04, -576.84, 2,0.79, -569.71, 2,1.49,  -21.73, 2,5.43, -312.19, 4,0.81
2014-04-01, 19:25, 2014.2488, UTC,MLO,  400.69, 2,0.07,  400.70, 2,0.06,  400.62, 2,0.05, -575.82, 2,3.85, -565.44, 2,0.33,   14.05, 2,2.13, -309.56, 4,3.91
2014-04-09, 05:23, 2014.2691, UTC,MLO,  401.43, 2,0.27,  401.49, 2,0.25,  401.38, 2,0.29, -573.25, 2,4.82, -568.72, 2,0.53,   21.79, 2,2.11, -302.85, 4,5.08
2014-04-15, 19:10, 2014.2871, UTC,MLO,  402.19, 2,0.20,  402.29, 2,0.24,  402.15, 2,0.16, -586.93, 2,4.79, -578.89, 2,5.01,   16.16, 2,1.75, -312.32, 4,5.03
2014-04-22, 19:16, 2014.3063, UTC,MLO,  401.38, 2,0.07,  401.46, 2,0.06,  401.34, 2,0.12, -586.44, 1,0.00, -579.61, 1,0.00,  -27.82, 1,0.00, -316.19, 3,0.06
2014-04-28, 21:48, 2014.3230, UTC,MLO,  402.09, 2,0.23,  402.16, 2,0.23,  402.03, 2,0.18, -570.32, 2,0.18, -562.75, 2,1.97,   59.44, 2,13.35, -296.37, 4,0.42
2014-05-06, 18:56, 2014.3446, UTC,MLO,  402.76, 2,0.25,  402.82, 2,0.28,  402.70, 2,0.27, -575.96, 2,1.96, -569.45, 2,4.13,   14.89, 2,6.48, -298.57, 4,2.24
2014-05-14, 06:14, 2014.3651, UTC,MLO,  401.87, 2,0.13,  401.96, 2,0.04,  401.78, 2,0.14, -571.06, 2,2.02, -566.18, 2,0.03,   23.70, 2,9.55, -298.18, 4,2.06
2014-05-20, 19:24, 2014.3830, UTC,MLO,  402.03, 2,0.04,  402.07, 2,0.04,  401.95, 2,0.05, -572.62, 2,2.02, -564.04, 2,5.26,   17.74, 2,10.73, -299.17, 4,2.06
2014-05-27, 20:26, 2014.4023, UTC,MLO,  401.42, 2,0.18,  401.48, 2,0.15,  401.36, 2,0.21, -570.21, 2,1.09, -561.02, 2,3.02,   18.64, 2,14.25, -299.88, 4,1.24
2014-06-03, 19:06, 2014.4214, UTC,MLO,  402.21, 2,0.10,  402.26, 2,0.13,  402.13, 2,0.08, -572.34, 2,2.55, -564.27, 2,1.05,   31.29, 2,3.26, -297.86, 4,2.69
2014-06-10, 19:07, 2014.4405, UTC,MLO,  401.76, 1,0.00,  401.79, 1,0.00,  401.70, 1,0.00, -569.68, 1,0.00, -557.14, 1,0.00,   19.23, 1,0.00, -297.70, 2,0.00
2014-06-17, 18:48, 2014.4597, UTC,MLO,  401.41, 2,0.16,  401.44, 2,0.15,  401.38, 2,0.18, -565.72, 2,0.18, -556.76, 2,2.01,   23.98, 2,2.28, -295.55, 4,0.33
2014-06-25, 05:36, 2014.4801, UTC,MLO,  400.77, 1,0.00,  401.00, 2,0.15,  400.68, 1,0.00, -560.07, 2,0.04, -551.68, 1,0.00,   39.87, 1,0.00, -292.21, 4,0.19
2014-07-01, 21:15, 2014.4983, UTC,MLO,  400.12, 2,0.02,  400.10, 2,0.07,  400.04, 2,0.03, -553.88, 2,5.31, -546.86, 2,1.93,   25.75, 2,3.87, -290.77, 4,5.38
2014-07-08, 19:11, 2014.5173, UTC,MLO,  399.63, 2,0.16,  399.68, 2,0.19,  399.55, 2,0.13, -551.42, 2,5.18, -541.70, 2,0.24,   39.56, 2,1.21, -290.55, 4,5.37
2014-07-15, 19:32, 2014.5365, UTC,MLO,  399.19, 2,0.11,  399.17, 2,0.08,  399.09, 2,0.07, -552.44, 2,3.34, -541.23, 2,0.50,   26.27, 2,4.67, -294.22, 4,3.42
2014-07-22, 19:55, 2014.5557, UTC,MLO,  398.08, 2,0.07,  398.09, 2,0.11,  398.02, 2,0.11, -541.56, 2,4.17, -531.49, 2,0.86,   42.41, 2,4.70, -289.04, 4,4.28
2014-07-29, 19:19, 2014.5748, UTC,MLO,  397.30, 2,0.08,  397.34, 2,0.07,  397.23, 2,0.06, -544.89, 2,2.04, -533.21, 2,2.81,   24.90, 2,3.62, -296.28, 4,2.11
2014-08-11, 19:16, 2014.6104, UTC,MLO,  397.48, 2,0.08,  397.51, 2,0.06,  397.41, 2,0.00, -537.16, 2,2.78, -529.00, 2,2.00,   39.55, 2,2.74, -287.66, 4,2.84
2014-08-19, 19:18, 2014.6323, UTC,MLO,  397.05, 2,0.01,  397.05, 2,0.01,  396.97, 2,0.04, -536.55, 2,1.21, -529.00, 2,0.54,   36.05, 2,5.55, -289.48, 4,1.22
2014-08-28, 19:27, 2014.6570, UTC,MLO,  396.23, 2,0.15,  396.25, 2,0.15,  396.21, 2,0.15, -540.71, 2,2.43, -531.29, 2,4.70,   24.21, 2,7.93, -297.80, 4,2.58
2014-09-02, 20:09, 2014.6708, UTC,MLO,  395.76, 2,0.06,  395.81, 2,0.11,  395.70, 2,0.11, -528.37, 2,1.63, -522.63, 2,2.97,   36.38, 2,7.17, -287.79, 4,1.75
2014-09-09, 19:15, 2014.6899, UTC,MLO,  395.44, 2,0.05,  395.42, 2,0.01,  395.40, 2,0.06, -530.40, 2,2.41, -523.30, 2,1.94,   16.72, 2,6.59, -291.88, 4,2.43
2014-09-16, 19:14, 2014.7090, UTC,MLO,  394.52, 2,0.07,  394.53, 2,0.06,  394.50, 2,0.11, -520.82, 2,0.15, -514.68, 2,2.59,   30.41, 2,2.81, -286.96, 4,0.21
2014-09-23, 19:26, 2014.7282, UTC,MLO,  396.31, 2,0.07,  396.34, 2,0.06,  396.28, 2,0.11, -550.85, 2,2.68, -543.31, 2,0.93,  -29.23, 2,6.74, -307.51, 4,2.74
2014-09-30, 19:31, 2014.7474, UTC,MLO,  395.29, 2,0.03,  395.29, 2,0.01,  395.20, 2,0.04, -527.63, 2,0.95, -521.15, 2,1.56,   31.30, 2,3.34, -289.79, 4,0.97
2014-10-07, 19:35, 2014.7666, UTC,MLO,  395.77, 1,0.00,  395.75, 1,0.00,  395.77, 1,0.00, -532.74, 1,0.00, -527.74, 2,0.67,   30.05, 2,10.22, -292.48, 2,0.00
2014-10-14, 19:15, 2014.7858, UTC,MLO,  395.74, 2,0.08,  395.76, 2,0.11,  395.70, 2,0.01, -536.33, 2,1.52, -525.56, 2,3.77,   20.62, 2,6.80, -295.99, 4,1.63
2014-10-23, 20:35, 2014.8106, UTC,MLO,  396.01, 2,0.09,  396.05, 2,0.04,  395.98, 2,0.05, -537.97, 2,1.80, -529.30, 2,3.10,   17.46, 2,12.73, -296.13, 4,1.85
2014-10-28, 18:31, 2014.8240, UTC,MLO,  399.73, 2,0.10,  399.75, 2,0.17,  399.69, 2,0.16, -557.04, 2,0.06, -550.93, 2,0.73,   24.66, 2,2.79, -295.77, 4,0.23
2014-11-04, 19:12, 2014.8433, UTC,MLO,  396.47, 2,0.03,  396.44, 2,0.00,  396.37, 2,0.01, -546.80, 2,5.17, -541.88, 2,4.61,  -17.16, 2,19.37, -302.91, 4,5.17
2014-11-13, 06:26, 2014.8665, UTC,MLO,  398.34, 2,0.13,  398.33, 2,0.09,  398.27, 2,0.11, -552.17, 2,4.05, -545.17, 2,1.39,   14.81, 2,5.50, -298.34, 4,4.14
2014-11-18, 19:01, 2014.8816, UTC,MLO,  397.94, 2,0.16,  397.98, 2,0.20,  397.93, 2,0.13, -558.17, 2,2.26, -553.50, 2,2.15,  -30.49, 2,1.27, -306.20, 4,2.46
2014-11-25, 19:12, 2014.9008, UTC,MLO,  398.52, 2,0.06,  398.56, 2,0.13,  398.48, 2,0.10, -554.72, 2,3.37, -549.12, 2,3.03,   20.04, 2,7.12, -299.70, 4,3.49
2014-12-02, 19:00, 2014.9200, UTC,MLO,  399.04, 2,0.11,  399.05, 2,0.07,  398.99, 2,0.01, -559.74, 2,1.91, -549.79, 2,2.60,   26.77, 2,1.15, -302.15, 4,1.98
2014-12-09, 19:05, 2014.9392, UTC,MLO,  399.85, 2,0.02,  399.92, 2,0.01,  399.83, 2,0.03, -561.96, 2,1.32, -552.92, 2,0.54,   19.88, 2,1.42, -299.81, 4,1.34
2014-12-16, 19:17, 2014.9584, UTC,MLO,  399.18, 2,0.08,  399.22, 2,0.05,  399.15, 2,0.08, -557.79, 2,0.42, -551.84, 2,0.35,   24.11, 2,7.40, -299.33, 4,0.47
2014-12-23, 19:24, 2014.9776, UTC,MLO,  399.52, 2,0.07,  399.52, 2,0.06,  399.49, 2,0.05, -566.48, 2,1.87, -560.08, 2,2.54,   10.50, 2,0.54, -306.40, 4,1.94
2014-12-31, 19:34, 2014.9995, UTC,MLO,  400.64, 2,0.11,  400.64, 2,0.12,  400.57, 2,0.16, -576.01, 2,2.96, -569.31, 2,2.86,   24.63, 2,8.73, -310.04, 4,3.08
2015-01-06, 21:09, 2015.0161, UTC,MLO,  399.99, 2,0.00,  400.03, 2,0.01,  399.94, 2,0.03, -567.35, 2,0.75, -556.36, 2,1.14,   25.77, 2,1.01, -304.61, 4,0.76
2015-01-13, 19:15, 2015.0351, UTC,MLO,  401.10, 2,0.08,  401.13, 2,0.06,  401.06, 2,0.06, -572.53, 2,2.84, -563.39, 2,0.40,   27.78, 2,1.53, -304.02, 4,2.90
2015-01-20, 21:40, 2015.0545, UTC,MLO,  399.58, 2,0.08,  399.61, 2,0.10,  399.54, 2,0.04, -562.85, 2,1.59, -553.32, 2,2.91,   27.23, 2,0.36, -302.31, 4,1.69
2015-01-27, 19:03, 2015.0734, UTC,MLO,  400.17, 2,0.11,  400.18, 2,0.13,  400.17, 2,0.09, -568.75, 2,1.85, -558.74, 2,1.18,   33.98, 2,12.65, -305.22, 4,1.97
2015-02-03, 19:22, 2015.0926, UTC,MLO,  400.40, 2,0.04,  400.41, 2,0.05,  400.35, 2,0.06, -574.97, 2,3.74, -566.56, 2,0.10,   17.77, 2,7.60, -310.21, 4,3.79
2015-02-10, 18:41, 2015.1117, UTC,MLO,  399.69, 2,0.19,  399.73, 2,0.14,  399.65, 2,0.23, -566.92, 2,0.33, -558.72, 2,1.95,   19.50, 2,2.63, -305.76, 4,0.47
2015-02-17, 20:23, 2015.1311, UTC,MLO,  400.26, 2,0.10,  400.26, 2,0.07,  400.22, 2,0.06, -575.76, 2,1.46, -562.50, 2,0.43,   19.62, 2,1.88, -311.81, 4,1.53
2015-02-24, 19:15, 2015.1501, UTC,MLO,  401.28, 2,0.14,  401.25, 2,0.15,  401.21, 2,0.22, -578.57, 2,2.87, -570.90, 2,4.91,   21.05, 2,5.30, -309.40, 4,3.02
2015-03-03, 18:44, 2015.1693, UTC,MLO,  401.75, 2,0.04,  401.76, 2,0.04,  401.64, 2,0.06, -583.08, 2,1.43, -575.40, 2,2.76,   22.73, 2,9.85, -311.23, 4,1.46
2015-03-10, 20:55, 2015.1887, UTC,MLO,  404.21, 2,0.16,  404.26, 2,0.18,  404.11, 2,0.06, -594.47, 2,4.05, -587.54, 2,0.59,   31.04, 2,0.34, -309.49, 4,4.23
2015-03-17, 19:20, 2015.2077, UTC,MLO,  400.70, 2,0.01,  400.77, 2,0.06,  400.73, 2,0.04, -570.55, 2,3.52, -562.88, 2,0.04,   28.31, 2,15.03, -303.90, 4,3.59
2015-03-24, 19:38, 2015.2269, UTC,MLO,  401.40, 2,0.01,  401.45, 2,0.04,  401.31, 2,0.09, -583.06, 2,0.02, -576.63, 2,0.08,   16.39, 2,17.21, -312.86, 4,0.06
2015-03-31, 18:43, 2015.2460, UTC,MLO,  401.86, 2,0.16,  401.85, 2,0.08,  401.79, 2,0.11, -581.52, 2,0.28, -573.52, 2,1.63,   29.62, 2,10.83, -309.25, 4,0.36
2015-04-07, 18:51, 2015.2652, UTC,MLO,  404.82, 2,0.08,  404.85, 2,0.06,  404.76, 2,0.03, -607.69, 2,3.51, -599.81, 2,4.20,   11.54, 2,4.22, -319.64, 4,3.56
2015-04-14, 21:04, 2015.2846, UTC,MLO,  405.15, 2,0.21,  405.19, 2,0.07,  405.17, 2,0.17, -606.44, 2,2.25, -597.98, 2,0.40,   24.96, 2,1.96, -316.60, 4,2.32
2015-04-22, 04:45, 2015.3047, UTC,MLO,  403.56, 2,0.02,  403.54, 2,0.05,  403.52, 2,0.04, -603.64, 2,4.48, -592.89, 2,2.39,    4.08, 2,1.66, -322.44, 4,4.53
